id,name,original_name,overview,first_air_date,original_language,origin_country,popularity,vote_average,vote_count,genre_ids,poster_path,backdrop_path
256940,잊혀진 계절,잊혀진 계절,,2018-09-21,ko,KR,0.1035,4,1,,/vEILZ1MqwibbeT1aHjVuET9Kg7t.jpg,
138872,Jeolmi's Guesthouse,Jeolmi's Guesthouse,,2021-11-17,ko,,0.2377,0,0,,/bIUSJzXfCjNv3Ikkw8XJlWjXgbc.jpg,
137312,밍꼬발랄 프렌즈,밍꼬발랄 프렌즈,똥꼬발랄 밍꼬와 친구들이 오늘은 어떤 재미난 이야기를 보여줄까?! 밍꼬의 병맛 코믹 영상! 밍꼬발랄!,2020-07-10,ko,KR,0.1719,0,0,,/pX1dLeuEn4bbriSTtbZAUMruWHW.jpg,
287928,핑크퐁 생활습관동요,핑크퐁 생활습관동요,"감정을 표현하는 방법부터 예절까지, 노래를 따라 부르며 신나게 배워요. 올바른 생활 습관을 알려주는 핑크퐁과 친구들의 동요 시리즈.",2025-04-01,ko,KR,0.1174,0,0,"1,610,762",/wlQaPpRBlHrKYTTlUcoG4utITHa.jpg,/bAboX3cV3fFpZTy1mQEpqJUkxee.jpg
253682,라바 인 마스 (Duplicated),라바 인 마스 (Duplicated),"이번엔 화성이다!

지구 생명체 최초로 화성살이를 시작한 라바와 지구에 대한 호기심이 가득한 화성인들이 만났다!

새로운 외계 친구들과 부딪히며 숨겨진 비밀을 알게 되는데...

지구로 돌아가고 싶은 레드와 옐로우의 좌충우돌 탈출 코미디!",2024-02-03,ko,KR,0.13,0,0,"16,35,10762",/lN9kLYgMvHmGww7tKsFeXH80MjY.jpg,
261787,뉴진스 2024 도쿄 버니즈 캠프,뉴진스 2024 도쿄 버니즈 캠프,뉴진스 2024 도쿄 버니즈 캠프,2024-08-17,ko,KR,0.1056,0,0,,/fHAURL8LSWZR1z505h34vrdbwQl.jpg,/YuYmTYlHCjLrZWjZWCMA15G1FV.jpg
133285,천기누설,천기누설,"《천기누설》은 대한민국의 MBN의 교양 프로그램으로, 2012년 5월 19일부터 방영 중인 건강 정보 프로그램이다. 초기에는 미스터리 추적 프로그램이었으나, 이후 건강 정보 프로그램의 포맷으로 바뀌었다.",2012-05-19,ko,KR,0.1356,0,0,99,/tigjm9nO0P09Z8qESD3l41Gpnwi.jpg,
206665,더 친절한 랭킹 의사소통,더 친절한 랭킹 의사소통,더 친절한 랭킹 의사소통,2020-12-23,ko,KR,0.2244,0,0,,/1SVjj92pxfynRzSjzFbWJS9yojG.jpg,
262443,K드라마라면,K드라마라면,,2024-04-03,ko,KR,0.1086,4,1,,/wAaS0Yeuj5KI8bIL7MbsDranFmn.jpg,
215708,더 구루 우리시대의 원로,더 구루 우리시대의 원로,2021년 오늘을 사는 현대인들은 혼란스럽다. 그렇다면 우리보다 앞서 거친 풍파를 견디며 자신의 길을 개척해 온 원로들의 이야기를 들어보자.,2021-04-22,ko,KR,0.1296,0,0,,/o0KYGzxs9hpSxtGQEsZLF6RAHVi.jpg,
132607,단순 명랑 아메바 스퀴시,단순 명랑 아메바 스퀴시,"스퀴시는 베프인 팟과 ‘홀씨 차기’를 하고 놀고 싶지만, 팟은 연구 때문에 바쁘다고 안 놀아준다. 스퀴시는 새로운 친구 비니와 함께 신나게 노는데, 비니는 여기저기서 자꾸만 나타난다. 팟은 비니를 조심하라고 경고하는데...",2020-01-21,ko,,0.1156,0,0,,/nu2lssNIDExI9aaTyp8fWOEOF9K.jpg,
154979,뽀로로픽,뽀로로픽,"‘뽀로로 픽’은 일주일마다 놓치기 아까운 영상들을, ‘뽀로로가 뽑은 최고의 순간’을 중심으로 소개합니다! 이번 주 최고의 순간 1위부터 5위까지 만나볼 수 있어요.",2019-06-01,ko,KR,0.117,0,0,,/ycxZ0KOPYjvWyVPICVT3EQZGR1V.jpg,
258732,극야,극야,,2023-10-14,ko,KR,0.1352,5,1,,/aYLc0MrAg4AP1mxrnIaEZ4ndYr1.jpg,
146157,뽀로로 상어동요,뽀로로 상어동요,"경쾌한 음악에 맞춰 뽀로로와 친구들, 그리고 상어들과 함께 신나게 춤을 춰볼까요?",2020-04-01,ko,,0.1312,0,0,,/hBFmI9TRlw9FKtLiLn2Oqp0Tklz.jpg,
271396,"딩동댕유치원 - 와우, 이렇게 반짝일 수가!","딩동댕유치원 - 와우, 이렇게 반짝일 수가!",큰 꿈을 꾸며 주변 세상을 조금씩 알아가는 딩동댕유치원 친구들. 사람은 누구나 반짝반짝 빛나는 자기만의 특별함이 있다는 걸 배운답니다.,2024-02-27,ko,KR,0.1594,0,0,10762,/uD6Trkebc7O28e59ReFPKkEVL20.jpg,
157539,육남매,육남매,어머니와 육남매가 가족애로 가난을 이겨내는 과정을 그린 드라마,1998-02-04,ko,KR,0.1267,0,0,18,/YUknAGKRMMPqrJn0zPtWd92PMT.jpg,/6UCI24vcPPjQLWTtOmwCGEerLCy.jpg
262149,썰스데이4,썰스데이4,,2018-11-08,ko,KR,0.1112,5,2,,/aiyRi80rRTMD62RVoi83KyGgp96.jpg,
216824,날아라 슛돌이,날아라 슛돌이,KBS 2TV 및 KBS N 스포츠에서 2005년 ~ 2009년에 방영되었던 예능 프로그램.,2005-10-11,ko,KR,0.187,0,0,,,
129864,조아서 먹방중,조아서 먹방중,다른 사람과 몸이 바뀌어 버린 10대 크리에이터 ′조아서′가 원래의 모습을 되찾기 위해 고군분투하는 이야기,2020-08-07,ko,KR,0.1045,2,1,,/u508hdDqMXt1zbbLdoz2Zs3BjNR.jpg,
294934,닥터비팡,닥터비팡,"생계를 위해 길거리에서 음식 장사를 하던 K팝 아이돌 연습생. 어느 날 실수로 붕어빵 틀에 딸기 우유를 쏟았는데, 거기서 반짝이는 꿈을 가진 살아 있는 붕어빵이 탄생한다.",2025-06-29,ko,KR,0.1581,0,0,16,/2HKYJHCfFdwDRMtwgTaenxOZy4t.jpg,
260892,커피에반하다,커피에반하다,,2018-10-15,ko,KR,0.1202,3,1,,/bmzbw9Vn35L8efDBaltArkF8OjT.jpg,
257153,이중주,이중주,,2011-11-13,ko,KR,0.1347,5,1,,/RNrNwSlC83QIuQVHrIeqdEcwn9.jpg,
146169,뽀로로 가나다라 이야기책,뽀로로 가나다라 이야기책,"이제 뽀로로 친구들과 노래하고, 이야기를 들으면서 ′가나다라′를 배울 수 있어요! 모두 함께 귀 기울여 봐요!",2020-02-01,ko,,0.1286,0,0,,/nxriErhNzXjhlsWsyRvi7oM8qKc.jpg,
270987,드라마 시티 - 사랑한 후에,드라마 시티 - 사랑한 후에,,2004-04-11,ko,KR,0.1287,4,1,,/vkXnMPn0Goc1Y4vWMaGzgC4jnfv.jpg,
146204,티디 동물동요,티디 동물동요,티디 동물동요를 감상하고 동물에 대해 알아본다.,2020-04-01,ko,,0.1469,0,0,,/adJO1Bp5OEfAOGR6aH8vJlQABRb.jpg,
226771,빨대퀸,빨대퀸,"‘벼락거지’의 시대! 어느 때보다 재테크에 관심이 높아지는 요즘, 시청자들이 관심있는 N잡 아이템에 홍현희가 직접 뛰어들어 제대로 돈 벌어보자!",2021-04-09,ko,KR,0.1106,0,0,10764,/6LZXgNRLEhknKMUCOoV5FptPEoT.jpg,
143744,두만두,두만두,쉽고 맛있는 쿠킹 레시피 채널,2019-12-27,ko,,0.1192,0,0,,/7d1mTICaYdaRY6syhCsg3hlgh2Z.jpg,
292107,야화첩,야화첩,,,ko,KR,0.1083,0,0,18,,
276056,브리스톨 탐험대,브리스톨 탐험대,"선상도시 '브리스톨'에 할머니와 단둘이 살고 있는 이야기의 주인공 짐은, 한때 대 모험가였던 실종된 아버지를 찾아, 자신도 모험을 떠나길 꿈꾼다.",2024-04-15,ko,KR,0.1689,0,0,,/3Ugmkz7LbheBl3pPOfFtejG9Vkv.jpg,
257243,기적 같은 기적,기적 같은 기적,,2012-12-02,ko,KR,0.1354,4,1,,/xxEyEMwT4GVDaBUY5zmvKz8fy4O.jpg,
255812,시크릿 쥬쥬 별의 보석,시크릿 쥬쥬 별의 보석,"★ 시크릿쥬쥬 별의 보석 세계관

인간들의 눈에 보이지 않아도 우리 곁에 존재하는 신비한 마법 세계!

아스트리아님으로 대표되는 여신들의 천상계가 인간세계인 선샤인빌을 지켜왔고,

11개 별자리 여신이 12번째 여신 쥬쥬와 함께 대마왕의 위협을 물리치고 선샤인빌을 구한 바 있다.

임무를 완수한 11개 별자리 여신과 천상계 사제 타로는 아리시엘로 돌아갔는데….

또 다른 문제가 생겼다!

인간 세상의 선과 악, 그 균형을 맞춰온 수호천사와 같은 별의 보석 ‘쥬비쥬’들이 사라진 것이다!

쥬비쥬는 몸이 별의 보석으로 이루어져 있는데, 대마녀의 계략으로 보물사냥꾼 루시가 그들을 훔쳐 달아난 것.

쥬비쥬가 없으면 이 세상 모든 생명들의 보석처럼 아름다운 마음이 사라져 세상이 어두워질 것이다.

위기를 느낀 아스트리아님은 다시 한번 쥬쥬와 친구들에게 도움을 청한다.

“쥬쥬! 쥬비쥬를 되찾고 인간과 마법 세계를 구해야 해!“",2024-05-31,ko,KR,0.1764,0,0,"10762,16",/kBll2JmPmMh2rsPqhCc0EWMIYBW.jpg,
241266,설날특집 이승환 콘서트 진짜,설날특집 이승환 콘서트 진짜,설날특집 이승환 콘서트 진짜,2015-02-21,ko,KR,0.1271,0,0,,/zJOZPEH0nuDTLaMIZkHypajpJQE.jpg,/wJfkJzuGEsSgyT8x3YoqqwQoucT.jpg
206027,노래싸움 - 승부,노래싸움 - 승부,《노래싸움 - 승부》는 2016년 10월 21일부터 2017년 5월 19일까지 방송된 예능 프로그램이다.,2016-04-14,ko,KR,0.1602,0,0,,,
287380,Bangtan Attic,Bangtan Attic,,2019-06-13,ko,KR,0.125,0,0,,/AtyDYfsLTr3gbJW5s8UFSynQtqP.jpg,
271698,인생추적자 이재구,인생추적자 이재구,,2015-02-21,ko,KR,0.0878,3,1,18,/nkuCiip28p2tpeAxE9kU6OGOcnh.jpg,
224378,아들녀석들,아들녀석들,,2012-09-22,ko,KR,0.1524,4,1,,/eCx7Pod4srm7zrhBhT3uVupelaW.jpg,
230285,도대체 무슨 일이야?,도대체 무슨 일이야?,"25살 연하남과 달콤한 비밀 연애 중이던 40살 그녀. 어려지고 싶다는 소원을 카드에 빌고 난 후, 대박 사건이 터진다!",2015-10-08,ko,KR,0.1262,1,8,35,/ggujQbiPP4FLKtlq2MOjckpy1DA.jpg,
292253,하우스 오브 걸스,하우스 오브 걸스,"장르불문, 취향불문 오직 음악인을 꿈꾸는 10명의 그녀들이 존재하는 곳!

음악이라는 키워드 하나로 꿈을 향해 달려온10명의 ‘언타이틀’ 가수들.

판타지가 현실로 이루어지는 유일한 곳이 열린다!

꿈과 현실의 경계, 그 사이에서 끊임 없이 꿈을 만들어 내는 특별한 공간, 하우스 오브 걸스",2025-05-23,ko,KR,0.1749,0,0,,/6nN2UO0jvuS6tVGTangJ8c0ooOW.jpg,
282539,뷰티풀 뱀파이어,뷰티풀 뱀파이어,"빠르게 ‘힙’해지고 있는 망원동의 어느 조용한 골목.

그곳에서 500년 동안 작은 메이크업샵을 운영하며 살아온 뱀파이어 란이 있다.

어느 날, 새로운 건물주가 나타나면서 란은 그곳에서 쫓겨날 위기에 처한다.

“500년을 모아도 왜 돈은 안 모이는 걸까?”

그리고 그녀 앞에 나타난 또 다른 한 사람.

과거 유일하게 란을 있는 모습 그대로 사랑해준 진이와 같은 향기를 가진 사람, 소년이다.

그의 향기는 500년 동안 억눌러온 란의 흡혈 본능을 깨우려 한다. 위험하다.

지금 그녀의 심장이 이렇게나 두근거리는 것은 소년 때문일까, 향기 때문일까.",2018-07-17,ko,KR,0.2023,0,0,,,
132314,짝사랑 전세역전,짝사랑 전세역전,,2018-04-04,ko,KR,0.1088,3,1,,/h2tYh7Md147ixq0s8Dnujdl05tw.jpg,
206870,스티븐 호킹의 새로운 지구를 찾아서,스티븐 호킹의 새로운 지구를 찾아서,스티븐 호킹의 새로운 지구를 찾아서,2018-03-24,ko,KR,0.0955,0,0,,/e1OUuEwV7CE6kVimkby3LVi3trZ.jpg,
253771,"당신의 인생이 머무는 곳, 집","당신의 인생이 머무는 곳, 집","대한민국 가구 변화의 3대 키워드는 1인, 고령, 여성.

그 중에서도 가장 큰 화두는 단연 1인가구 문제다.

2021년 우리나라 인구는 전년 대비 9만1,065명 감소하며 처음으로 마이너스 성장(-0.18%)을 기록했다. 사망자 수가 출생자 수 보다 많아지는 인구의 자연감소가 시작된 것. 그런데 총 가구 수는 2039년까지 증가할 것으로 예상되고 있다.

인구는 줄어드는데 가구 수가 늘어나는 이유는 무엇일까? 그리고 이에 대해 우리는 무엇을 어떻게 준비해야 할까?

다큐는 이러한 물음으로 시작해 그 해답의 방향을 모색하고자 한다. 다양한 방식으로 자신의 삶을 가꾸는 1인 가구의 사례를 통해 혼자서도 잘 먹고 잘 사는 법은 물론, 늘어나는 1인 가구 수요를 위해 꼭 필요한 주거 정책은 무엇인지 분석하여 1인 가구 주거 정책의 중요성을 알리고 앞으로 나아갈 방향을 제시한다.",2024-05-06,ko,KR,0.1238,0,0,99,,
229658,스타맛세권 먹어보쇼,스타맛세권 먹어보쇼,"# 당신에게 인생 맛집은 어디? ‘OO식당’, ‘OO레스토랑‘ 듣는 순간 생각나는 바로 그 음식! 공유 본능 물씬 불러일으키는 그곳으로 스타들이 출동한다! # 내가 사랑한 최애 스타 몸보신 기회 맛있게 먹는 스타를 보고 싶은 욕구불만 팬들을 위한 서비스 방송!! 전국을 돌며 스타들이 추천하는 맛-세-권을 보고 싶다면 고고! # 스타들의 셀프캠, 비하인드 컷 공개 엔딩 스크롤이 나올 때까지 끝난 게 아니다?!",2023-06-29,ko,KR,0.2069,0,0,,/w4cSFVRCzAk6naa6620R8znXnvu.jpg,
291594,나를 지키는 보험 이야기,나를 지키는 보험 이야기,"당신의 일상, 안심되고 있나요?

예상치 못한 순간 찾아오는 질병, 사고, 노후 걱정까지―

막연한 두려움을 실질적인 준비로 바꾸는 시간!

‘나를 지키는 보험 이야기’는

생활 밀착형 보험 정보 프로그램입니다.

암·치매·실손부터 연금·간병·상해까지,

내게 꼭 필요한 보험은 무엇인지,

가장 합리적인 선택은 무엇인지 전문가들과 함께 알기 쉽게 풀어드립니다.

보험이 어렵게만 느껴졌던 당신에게,

이젠 꼭 필요한 이야기.

지금, 나를 지키는 가장 현실적인 준비를 시작하세요.",2025-05-14,ko,KR,0.1459,0,0,,/pBMVgM026IHcAcfzzcxQSZ34yDx.jpg,
225557,형님들의 디저트 입문기 <디저볼래>,형님들의 디저트 입문기 <디저볼래>,거칠고 무시무시한 악역 전문 배우들의 달콤살벌한 디저트 입문기 <디저볼래>. 연기력은 만렙이지만 디저트는 초보?! 무섭지만 알고보면 귀여운 형님들과 함께하는 색다른 디저트 세계! 과연 '디저트 초보' 네 형님은 '디저트 만렙'으로 거듭날 수 있을지?,2023-04-29,ko,KR,0.1251,0,0,,/9Sf1FPkb4qbQIJHwHWxZaGAs38V.jpg,/d6MNoHO1SHzJ2ppCvBPKxxkLHGQ.jpg
129518,스포츠 문제아들,스포츠 문제아들,역대 올림픽에 관한 다양한 퀴즈를 시청자들과 실시간으로 소통하며 풀어보는 코로나 시국의 ‘거리두기 안성맞춤 퀴즈쇼’,2021-07-07,ko,KR,0.1268,0,0,,/g2I0RnJIdh6v49NLsPzmOUq2Su6.jpg,
133576,Hot Issue Maker,Hot Issue Maker,,2021-09-07,ko,,0.1447,0,0,,/4xxNgK1djBkHf4BZIofjvuElUvu.jpg,
31661,바스토프 레몬,BASToF Lemon,"한 소녀가 아버지에게 억울하게 희생되었다. 그로부터 지구에 원인 모를 재앙이 찾아오고 어른들은 그것을 바스토프 (Be A Stranger To Fear)라 불렀다. 바스토프 재앙이 시작된 어느날, 아이들 사이에 불가사의한 게임이 등장한다. 레몬향과 기이한 환각으로 시작되어 누구도 끝까지 가본 적이 없는 게임… 아이들에게 그 귀신 들린 게임이 '레몬게임'이라 불리운다.

레몬 게임 속에 영혼이 깃들 때마다, 일어나는 바스토프 재앙…바스토프 재앙의 고리를 끊기 위해서는 레몬게임 속 영혼을 퇴치해야 한다 … 레몬게임의 비밀을 캐기위해 인터넷 게임 동아리 '스피어 헤드'에서 발탁된 슈도와 민트, 베베파우. 네트워크 속 사이버공간에서 끊임없이 출몰하는 소녀영혼과의 전투 속에서 차츰 밝혀지는 미스터리들...

서력 2097년, 주인공 슈도는 폐허가 된 위성 안테나 묘지에서 게임기를 찾아낸다. 무언가에 홀린듯 게임을 기동시킨 슈도. 그것이 이야기의 시작이었다.

게임에서 받은 데미지가 자신에게 찾아오는 현상, 게임에 맞춰 현실 세계에 일어나는 괴현상, 개발자가 준비하지 않았을 스테이지나 대전 상대의 출현, 수수께끼의 소녀와 레몬 향기, 차례차례로 드러나는 수수께끼와 음모를 중심으로 이야기는 전개된다.",,ko,KR,0.1057,0,0,,/vK24VsRj1ZZljKJkEUHbwIZa8J4.jpg,
257829,세상의 모든 기묘한 이야기：SEE,세상의 모든 기묘한 이야기：SEE,"눈에 보이지 않는 초자연적 존재 및 미스테리한 심령 현상을 파헤치는 프로그램으로, 종합 콘텐츠 제작사 굿럭픽쳐스가 제작하며 국내외 시청자가 제보한 기이한 사연을 중심으로 호러 영화를 방불케하는 공포와 이런 현상을 겪었을 때 해결할 수 있는 솔루션을 제공하는 프로그램",2024-06-24,ko,KR,0.1109,0,0,,/7lTOPDhcX5pwEYBv0Bpd4MJGmot.jpg,
285294,스트릿 개그우먼 파이터,스트릿 개그우먼 파이터,"요즘 정말 즐겨보는 프로그램인 스트릿 우먼 파이터를 보고 개그우먼들끼리 패러디를 해보았습니다!

급하게 찍느라 정말 시간이 부족했는데 함께해주신 출연진, 제작진분들 진심으로 감사드립니다!",2021-09-12,ko,KR,0.1789,0,0,,/n7LeJbigWWYtiYNx1LVi8rVESfr.jpg,
255456,ATEEZ Parasite Challenge,ATEEZ Parasite Challenge,,2021-09-22,ko,KR,0.1336,0,0,,,
210030,스타탄생,스타탄생,현직 스타들이 어플로 창조된 부캐(부캐릭터)를 통해 신인 가수로 ‘재’데뷔하는 인생 리셋 음악 버라이어티,2022-09-07,ko,KR,0.194,0,0,,/l3KIxna6WP3CSoiIF4Lbfw2HQPG.jpg,/3inLd0rC9NDGigikDU6k58zNDJW.jpg
105758,달려라 인턴 - 필승연습생,달려라 인턴 - 필승연습생,"34살에 실직을 당한다면, 어떻게 하시겠습니까? 리슈펜(림여희)은 오랫동안 열심히 일해왔음에도 불구하고 직장에서 실직당하고 만다. 다른 일을 찾기도 어려웠던, 슈펜은 그녀의 동안을 이용, 25살이라고 속이고 메이저급 의류 회사에 신입으로 취업하게 된다. 슈펜은 그곳에서 그녀의 거짓말을 간파할만한 능력자인 회사 대표(가유륜)를 만나게 된다. 슈펜은 패션 디자이너라는 꿈을 이루기 위해 언제까지 사람들을 속일 수 있을까요? ""필승 연습생""은 2011년 한국 드라마 ""동안미녀""를 리메이크한 궈춘휘 연출의 2016년 중국 연속극",2016-07-30,ko,,0.1285,0,0,,/2Hxd4ZlCCzb6LP8kmY5aPkz7Sq7.jpg,
139822,취미로 요리하는 남자,취미로 요리하는 남자,취미로 요리하는 남자의 퀄리티 높은 요리들을 함께봐요,2020-03-03,ko,,0.1762,0,0,,/9WiCO8YdbmCcTbJDXKeipKhdxbr.jpg,
212655,CSI 소비자 탐사대,CSI 소비자 탐사대,소비자의 소비 행위와 권리를 증진시키는 정보 제공을 목적으로 나쁜 상품을 고발하고 좋은 상품은 적극 소개해 시청자들의 소비생활에 도움이 되는 논리적이고 재미있는 정보 프로그램,2017-12-02,ko,KR,0.1856,0,0,,/o3ZTjMbM10Mh7TpUgSLwOLjYW06.jpg,
61045,화이트 크리스마스,화이트 크리스마스,"결혼은 싫고 아이는 가지고 싶다는 29살 노쳐녀와 '가볍게, 즐겁게, 심플하게'를 모토로 사는 바람둥이 30살 노총각의 축제 같은 사랑 이야기. 독신 남녀의 로맨틱 멜로를 통해 사랑은 무엇인지, 결혼은 또 어떤 것이어야 하는지 생각해 본다.",1997-12-17,ko,KR,0.1284,0,0,,,/pG3jaex55Lugg3yJEZ83SmR0cOU.jpg
257199,내가 우스워보여?,내가 우스워보여?,,2012-07-01,ko,KR,0.1327,4,1,,/41C070l9euFIXRpEZQjokprwHt6.jpg,
109240,Love Love Campus,Love Love Campus,,2019-04-20,ko,KR,0.1696,4,1,"35,16,18",/l9DE0mJEadqkVTIlBIyMqVpmAAw.jpg,/dsZ9vfqndWMl7eiJZruB8a8D31b.jpg
282374,NHK Space Millenium,NHK Space Millenium,"NHK 다큐 우주대기행 8부작

한국방송공사",,ko,KR,0.1495,0,0,,,/mhVQvfx1AheocfhPmT4zHzOtDqv.jpg
144235,도로시 먹방,도로시 먹방,먹방 유튜버 도로시의 먹방 쇼,2018-09-22,ko,,0.1753,0,0,,/wJOyKnY7jIggYLRVd0oyyCz00or.jpg,
240950,내 친구 미소,내 친구 미소,자신감이 없던 주인공 ‘미소’가 친구들의 도움으로 자신감을 찾아가는 과정을 보며 여러 이유로 자신감이 없고 자신을 사랑하지 못하는 어린이들이 자기 자신을 사랑하는 법을 배우고 행복을 찾는 이야기를 그린 애니메이션,2023-11-22,ko,KR,0.1516,0,0,,/97DRFPUJfHBtKgLAZ66yCl7BUZk.jpg,
